Year,Model,Color,Base MSRP,Total MSRP,Selling Price,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State,Options
2023,SE AWD,Magnetic Gray Metallic,43090,47172,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156033,Royal Moore Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46414,46414.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156078,Hillside Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46718,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156193,Maguire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47742,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156212,Riverhead Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,46625,,0.0,43090.0,Factory to port,True,DealerHold,JTMAB3FV6PD156243,Faith's Toyota Ford,VT,50 State Emissions | First Aid Kit w/ PPE[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46414,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV6PD156291,Charlie's Toyota,ME,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47118,47118.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156484,Prestige Toyota of Ramsey,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46105,46105.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156579,Berlin City Toyota of Portland,ME,50 State Emissions | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46728,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV6PD156694,Chester Berg Toyota,MN,50 State Emissions | All-Weather Liner Package[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46414,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156713,Waldorf Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46414,46414.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156730,Toyota of Smithfield,RI,50 State Emissions | All-Weather Liner Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,47113,49707.0,2594.0,45684.0,Factory to port,False,,JTMAB3FV6PD156811,Hudson Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Diamond Ceramic Coating and Documentation Fee | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47113,49707.0,2594.0,45684.0,Factory to port,False,,JTMAB3FV6PD156887,Hudson Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Diamond Ceramic Coating and Documentation Fee | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46484,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156906,Toyota of Huntington Beach,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46200,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156923,Jaffarian Toyota,MA,50 State Emissions | First Aid Kit w/ PPE[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46175,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD156985,Acton Toyota of Littleton,MA,50 State Emissions | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46763,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157120,Jim Coleman Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46608,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157134,Expressway Toyota,MA,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Carpet Mat Package[installed_msrp] | Mudguards[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46543,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157215,Maguire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46608,46608.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157358,Westbury Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Mudguards[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46763,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157408,Jim Coleman Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46414,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157425,San Francisco Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46414,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157585,Mountain States Toyota,CO,50 State Emissions | Carpet Mat Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47236,50806.0,3570.0,46660.0,Factory to port,False,,JTMAB3FV6PD157618,Gateway Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Appearance Package | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Diamond Ceramic Protection | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46484,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157652,McGee Toyota,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46543,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157814,Maguire Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47742,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD157831,Empire Toyota of Huntington,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47551,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158008,Lithia Toyota,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46718,46718.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158252,Basil Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47382,,1397.0,44487.0,Factory to port,False,,JTMAB3FV6PD158302,DCH Wappingers Falls Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | NitroFill | Owner's Portfolio | PULSE | Perma-Plate | Special Color | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,47458,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158347,Heartland Toyota,WA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47388,,1893.0,44983.0,Factory to port,False,,JTMAB3FV6PD158493,Toyota World of Clinton,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Fog Light Accent[installed_msrp] | Global Appearance Protection | NitroFill | Owner's Portfolio | Protection & Appearance Pkg. | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,47812,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158509,Sunrise Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,46763,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158641,Jim Coleman Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47098,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158669,Hanlees Fairfield Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Mudguards[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46608,46608.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158767,Westbury Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Mudguards[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46564,46564.0,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158803,Towne Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,46414,52396.0,2987.0,46077.0,Factory to port,False,,JTMAB3FV6PD158820,South Coast Toyota,CA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Owner's Portfolio | South Coast Protection Package | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47278,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD158896,Vancouver Toyota,WA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46543,,0.0,43090.0,Factory to port,False,DealerHold,JTMAB3FV6PD159109,Fox Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,47742,,0.0,43090.0,Factory to port,False,,JTMAB3FV6PD159112,Empire Toyota of Huntington,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Supersonic Red,43090,47014,,0.0,43090.0,Factory to port,False,,JTMAB3FV7P135CK76,Capitol Toyota of Salem,OR,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Special Color | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47812,,0.0,43090.0,Factory to port,False,,JTMAB3FV7P135CV53,Sunrise Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46957,,1397.0,44487.0,Factory to port,False,,JTMAB3FV7P135CW17,DCH Wappingers Falls Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | NitroFill | Owner's Portfolio | PULSE | Perma-Plate | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46864,45575.17,0.0,43090.0,At dealer,False,Available,JTMAB3FV7PD138561,Toyota of Smithfield,RI,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,47207,,0.0,43090.0,At dealer,False,,JTMAB3FV7PD140441,Northway Toyota,NY,50 State Emissions | All-Weather Liner Package[installed_msrp] | Door Edge Guards[installed_msrp] | Door Sill Protectors[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,46889,,0.0,43090.0,At dealer,False,Available,JTMAB3FV7PD143100,Parkway Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Midnight Black Metallic,43090,46663,45163.0,0.0,43090.0,At dealer,False,,JTMAB3FV7PD143467,Lia Toyota of Northampton,MA,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Mudguards[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46305,50300.0,3995.0,47085.0,At dealer,False,Available,JTMAB3FV7PD145039,Toyota of Greenwich,CT,50 State Emissions | Alloy Wheel Locks[installed_msrp] | Door Edge Guards[installed_msrp] | Toyota of Greenwich VIP | Weather & Moonroof Package
2023,SE AWD,Blueprint,43090,47248,,0.0,43090.0,At dealer,False,,JTMAB3FV7PD145610,DARCARS Toyota of Baltimore,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Body Side Moldings[installed_msrp] | Door Edge Guards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,47283,,0.0,43090.0,At dealer,False,Available,JTMAB3FV7PD146370,Royal South Toyota,IN,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Body Side Moldings[installed_msrp] | Door Sill Protectors[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Quick Charge Cable Package[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Ice Cap,43090,46982,,0.0,43090.0,At dealer,False,,JTMAB3FV7PD146515,DARCARS Toyota,MD,50 State Emissions | All-Weather Liner Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | First Aid Kit w/ PPE[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Quick Charge Cable Package[installed_msrp] | Rear Bumper Applique[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Silver Sky Metallic,43090,47417,50011.0,2594.0,45684.0,At dealer,False,,JTMAB3FV7PD146790,Hudson Toyota,NJ,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Diamond Ceramic Coating and Documentation Fee | Door Edge Guards[installed_msrp] | Fog Light Accent[installed_msrp] | Mudguards[installed_msrp] | Owner's Portfolio | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
2023,SE AWD,Magnetic Gray Metallic,43090,47366,47366.0,0.0,43090.0,Port to dealer,True,Available,JTMAB3FV7PD147065,"Stapp Interstate Toyota, Inc.",CO,50 State Emissions | All-Weather Liner Package[installed_msrp] | Alloy Wheel Locks[installed_msrp] | Door Sill Protectors[installed_msrp] | Frameless Homelink® Mirror[installed_msrp] | Mudguards[installed_msrp] | Rear Bumper Applique[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | Weather & Moonroof Package
